0, 0.0
2, 0.01
4, 0.0
6, 0.04
8, 0.05
10, 0.09
12, 0.1
14, 0.14
16, 0.18
18, 0.21
20, 0.22
22, 0.3
24, 0.22
26, 0.35
28, 0.41
30, 0.46
32, 0.32
34, 0.53
36, 0.48
38, 0.39
40, 0.48
42, 0.44
44, 0.48
46, 0.5
48, 0.51
50, 0.46
52, 0.46
54, 0.46
56, 0.52
58, 0.56
60, 0.53
62, 0.5
64, 0.5
66, 0.45
68, 0.48
70, 0.45
72, 0.46
74, 0.52
76, 0.44
78, 0.45
80, 0.46
82, 0.43
84, 0.44
86, 0.41
88, 0.49
90, 0.45
92, 0.24
94, 0.31
96, 0.24
98, 0.12
100, 0.0
